seek to clear			
seek to circumvent			
seek to charge			
seek to change			
seek to challenge			
seek to certify			
seek to cause			
seek to catch			
seek to care for			
seek to capture			
seek to capitalize on			
seek to buy			
seek to build up			
seek to broaden			
seek to bring			
seek to boost			
seek to bomb			
seek to be able to			
seek to ban			
seek to attract			
seek to attain			
seek to assimilate			
seek to assess			
seek to assert			
seek to apply			
seek to analyze			
seek to alleviate			
seek to aid in			
seek to advertise			
seek to add			
seek to act with			
seek to accomplish			
seek to access			
seek to accelerate			
seek to abolish			
seek through			
seek on			
seek not to conquer			
seek including			
seek escape in			
seek at			
seek among			
see fit to			
see enough of			
see down			
see by			
see being			
see around			
see about			
sedge on			
securitize			
secure without			
secure on			
securely			
secure for			
secured with			
secured to involute			
secured to			
secured at			
secure by			
section			
secret			
seconded by			
seconded			
second at			
secluded on			
secluded			
seclude			
secede over			
secede in			
seceded with			
secede			
seat up to			
seat to			
’s eaten by			
seat at			
season runs until			
seasoned with			
seasoned			
season			
sear through			
seared with			
search without			
search to			
search for several of			
search for plentiful of			
searched			
search concerning			
search at			
search across			
seal to			
seal on			
sealed			
sealcoate in			
seal around			
sea			
’s driven by			
’s dreamed of			
’s drafted by			
’s developed with			
’s deforested			
’s danced with			
scurry for			
scurry along			
sculpt on			
sculpted over			
scuff off			
scrutinised			
scrum			
scrub with			
scrub out			
scrubbed			
scrounge as			
scroll out			
scroll on			
scroll in			
scroll by in			
scroll across			
script			
scribed			
scribble over			
scribble			
screw up in			
screwed to			
screen with			
screen on			
screen off			
screened including			
screech			
’s created for			
scream out for			
scream by			
scream about			
scream able to			
scrawl			
scratch with			
scratch up			
scratch to pay for			
scratch on			
scratch off			
scratched out			
scratched onto			
scratch against			
scratch after			
scrape up			
scrape on			
scrape into			
scrape down			
scraped			
scrapbook at			
scrap along with			
scramble using			
scramble to seize			
scramble to save			
scramble to record as many of			
scramble to put			
scramble to protect			
scramble to get out			
scramble to get			
scramble to dig out			
scramble to develop			
scramble off			
scrambled to climb with			
scramble around			
scowl			
scour through			
scourge			
score with			
score toward			
scored with			
scored for			
scored below			
score as			
scorched			
scope out			
scoot underneath			
scoot across			
scooped up			
’s constructed to accommodate			
's connected to			
’s comprised of			
scolded			
scoffed			
science moves to			
schema			
schedule in			
scheduled to reach			
scheduled for			
schedule at			
’s certified as			
scavenged			
scatter on			
scattered along			
scarify			
scarf with			
scare of			
scarce with			
scar			
scan using			
scan to recognize			
scan through			
scan on			
scanned through			
scandalize			
scandalise			
scan by			
scan at			
scam			
scalloped			
’s called			
scale via			
scale down			
scale delivering			
scale back on			
scale above			
scale able to			
scald			
scaffold			
’s been used by			
’s been tied to			
’s been selling on			
’s been maturing for			
’s been launching			
’s been enchanted by			
’s been caused by			
’s been brought up to			
’s been broken down into			
’s been beaten to			
’s been alienated in			
’s been abused with			
’s based on			
’s backed by			
say without			
say within			
say welcome to			
say using to make			
say use to create			
say urging to end			
say treating			
say transmitting			
say translating			
say transferring			
say train up			
say to talk of			
say to stimulate			
say to see not to mention			
say to remove			
say to protect			
say to house			
say to have been scored by			
say to have been founded by			
say to give to be trodden down			
say to chill			
say to buy			
say to be exploited in			
say tie			
say tearing down			
say take up			
say swiping			
say surrounding			
say storing storing			
say stimulating			
say starting			
say slitting			
say sit by			
say sit at			
say signaling to calibrate			
say set of			
say separate			
say sensing			
say selecting			
say retracted			
say restricting			
say resist			
say requesting			
say repairing			
say removing			
say remember			
say releasing			
say registering			
say receiving receiving			
say received			
say receive			
say providing			
say probing in			
say pray in			
say perform			
say penetrating			
say open			
say obtained			
say not to worry about			
say not			
say moving to			
say moving			
say modifying			
say mind			
say measuring			
say look toward			
say let to			
say let on			
say let in			
say let after			
say keep			
say integrating			
say inserting			
say inducing			
say increase			
say incorporating			
say have			
say gripping			
say go with			
say got			
say going after			
say get down			
say get			
say generating			
say gather			
say fulfill			
say forming of			
say follow			
say finish			
say expanding			
say except			
say establishing			
say enough of			
say drawing			
say do to			
say do not stay to			
say do not let to			
say do not become			
say displaying			
say detaching			
say delivering			
say cutting			
say curse			
say converting			
say contacting			
say comparing comparing			
say command			
say come in			
say come			
say collected			
say checking			
say changing			
say causing			
say carrying			
say buy			
say bootstrap			
say beyond			
say besides			
say bearing			
say associating associating			
say assisting			
say applying			
say appeared on			
say analysing			
say altering			
say adjusting			
say activating			
say across			
say accessing			
say accept			
saw into			
savor of			
save upon			
save up for			
save towards			
save through			
save onto			
save having to find			
saved through			
saved in			
sautée			
sauté			
saute			
saucy			
saturated with			
sat up with			
sat on			
satisfy to			
satirize			
sat in			
satiated with			
